timestamp,0.005,0.01,0.025,0.05,0.075,0.1,0.25,0.5,0.75,1.0,2.5,5.0,7.5,10.0,+Inf
1666260480,203189,207026,212595,216909,218915,220182,222338,222464,222562,222566,222570,222570,222570,222570,222570
1666260481,203189,207026,212595,216909,218915,220182,222338,222464,222562,222566,222570,222570,222570,222570,222570
1666260482,203189,207026,212595,216909,218915,220182,222338,222464,222562,222566,222570,222570,222570,222570,222570
1666260483,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260484,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260485,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260486,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260487,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260488,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260489,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260490,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260491,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260492,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260493,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260494,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260495,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260496,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260497,203204,207041,212610,216924,218930,220197,222353,222479,222577,222581,222585,222585,222585,222585,222585
1666260498,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260499,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260500,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260501,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260502,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260503,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260504,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260505,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260506,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260507,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260508,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260509,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260510,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260511,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260512,203219,207056,212625,216939,218945,220212,222368,222494,222592,222596,222600,222600,222600,222600,222600
1666260513,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260514,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260515,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260516,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260517,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260518,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260519,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260520,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260521,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260522,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260523,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260524,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260525,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260526,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260527,203234,207071,212640,216954,218960,220227,222383,222509,222607,222611,222615,222615,222615,222615,222615
1666260528,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260529,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260530,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260531,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260532,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260533,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260534,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260535,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260536,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260537,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260538,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260539,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260540,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260541,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260542,203249,207086,212655,216969,218975,220242,222398,222524,222622,222626,222630,222630,222630,222630,222630
1666260543,203263,207101,212670,216984,218990,220257,222413,222539,222637,222641,222645,222645,222645,222645,222645
1666260544,203263,207101,212670,216984,218990,220257,222413,222539,222637,222641,222645,222645,222645,222645,222645
1666260545,203263,207101,212670,216984,218990,220257,222413,222539,222637,222641,222645,222645,222645,222645,222645
1666260546,203263,207101,212670,216984,218990,220257,222413,222539,222637,222641,222645,222645,222645,222645,222645
1666260547,203263,207101,212670,216984,218990,220257,222413,222539,222637,222641,222645,222645,222645,222645,222645
1666260548,203263,207101,212670,216984,218990,220257,222413,222539,222637,222641,222645,222645,222645,222645,222645
1666260549,203263,207101,212670,216984,218990,220257,222413,222539,222637,222641,222645,222645,222645,222645,222645
1666260550,203263,207101,212670,216984,218990,220257,222413,222539,222637,222641,222645,222645,222645,222645,222645
1666260551,203263,207101,212670,216984,218990,220257,222413,222539,222637,222641,222645,222645,222645,222645,222645
