timestamp,0.005,0.01,0.025,0.05,0.075,0.1,0.25,0.5,0.75,1.0,2.5,5.0,7.5,10.0,+Inf
1666257770,201094,204905,210131,214374,216295,217487,219639,219765,219863,219867,219871,219871,219871,219871,219871
1666257771,201094,204905,210131,214374,216295,217487,219639,219765,219863,219867,219871,219871,219871,219871,219871
1666257772,201094,204905,210131,214374,216295,217487,219639,219765,219863,219867,219871,219871,219871,219871,219871
1666257773,201094,204905,210131,214374,216295,217487,219639,219765,219863,219867,219871,219871,219871,219871,219871
1666257774,201094,204905,210131,214374,216295,217487,219639,219765,219863,219867,219871,219871,219871,219871,219871
1666257775,201094,204905,210131,214374,216295,217487,219639,219765,219863,219867,219871,219871,219871,219871,219871
1666257776,201094,204905,210131,214374,216295,217487,219639,219765,219863,219867,219871,219871,219871,219871,219871
1666257777,201094,204905,210131,214374,216295,217487,219639,219765,219863,219867,219871,219871,219871,219871,219871
1666257778,201094,204905,210131,214374,216295,217487,219639,219765,219863,219867,219871,219871,219871,219871,219871
1666257779,201094,204905,210131,214374,216295,217487,219639,219765,219863,219867,219871,219871,219871,219871,219871
1666257780,201094,204905,210131,214374,216295,217487,219639,219765,219863,219867,219871,219871,219871,219871,219871
1666257781,201094,204905,210131,214374,216295,217487,219639,219765,219863,219867,219871,219871,219871,219871,219871
1666257782,201094,204905,210131,214374,216295,217487,219639,219765,219863,219867,219871,219871,219871,219871,219871
1666257783,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257784,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257785,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257786,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257787,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257788,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257789,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257790,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257791,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257792,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257793,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257794,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257795,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257796,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257797,201109,204920,210146,214389,216310,217502,219654,219780,219878,219882,219886,219886,219886,219886,219886
1666257798,201124,204935,210161,214404,216325,217517,219669,219795,219893,219897,219901,219901,219901,219901,219901
